Timestamp,Prediction,Probability
2025-04-17 01:36:36,Tomat Masih Segar,0.8894
2025-04-17 01:36:36,Tomat Masih Segar,0.8584
2025-04-17 01:36:36,Tomat Masih Segar,0.8110
2025-04-17 01:36:36,Tomat Masih Segar,0.9154
2025-04-17 01:36:37,Tomat Masih Segar,0.9684
2025-04-17 01:36:37,Tomat Masih Segar,0.9434
2025-04-17 01:36:37,Tomat Masih Segar,0.9613
2025-04-17 01:36:38,Tomat Masih Segar,0.8923
2025-04-17 01:36:38,Tomat Masih Segar,0.9435
2025-04-17 01:36:38,Tomat Masih Segar,0.9208
2025-04-17 01:36:39,Tomat Masih Segar,0.8487
2025-04-17 01:36:39,Tomat Masih Segar,0.9137
2025-04-17 01:36:39,Tomat Masih Segar,0.9593
2025-04-17 01:36:39,Tomat Masih Segar,0.9424
2025-04-17 01:36:40,Tomat Masih Segar,0.7936
2025-04-17 01:36:40,Tomat Masih Segar,0.8508
2025-04-17 01:36:40,Tomat Masih Segar,0.9327
2025-04-17 01:36:41,Tomat Masih Segar,0.8775
2025-04-17 01:36:41,Tomat Masih Segar,0.9348
2025-04-17 01:36:41,Tomat Masih Segar,0.9060
2025-04-17 01:36:42,Tomat Masih Segar,0.9085
2025-04-17 01:36:42,Tomat Masih Segar,0.8570
2025-04-17 01:36:42,Tomat Masih Segar,0.8845
2025-04-17 01:36:42,Tomat Masih Segar,0.9222
2025-04-17 01:36:43,Tomat Masih Segar,0.9539
2025-04-17 01:36:43,Tomat Masih Segar,0.9352
2025-04-17 01:36:43,Tomat Masih Segar,0.9632
2025-04-17 01:36:44,Tomat Masih Segar,0.8931
2025-04-17 01:36:44,Tomat Masih Segar,0.8353
2025-04-17 01:36:44,Tomat Masih Segar,0.8958
2025-04-17 01:36:44,Tomat Masih Segar,0.9226
2025-04-17 01:36:45,Tomat Masih Segar,0.9166
2025-04-17 01:36:46,Tomat Masih Segar,0.8935
2025-04-17 01:36:46,Tomat Masih Segar,0.9681
2025-04-17 01:36:46,Tomat Masih Segar,0.9526
2025-04-17 01:36:47,Tomat Masih Segar,0.9513
2025-04-17 01:36:47,Tomat Masih Segar,0.9252
2025-04-17 01:36:48,Tomat Masih Segar,0.9158
2025-04-17 01:36:48,Tomat Masih Segar,0.9292
2025-04-17 01:36:48,Tomat Masih Segar,0.9523
2025-04-17 01:36:49,Tomat Masih Segar,0.9237
2025-04-17 01:36:49,Tomat Masih Segar,0.9040
2025-04-17 01:36:49,Tomat Masih Segar,0.9651
2025-04-17 01:36:50,Tomat Masih Segar,0.9259
2025-04-17 01:36:50,Tomat Masih Segar,0.9340
2025-04-17 01:36:50,Tomat Masih Segar,0.9142
2025-04-17 01:36:51,Tomat Masih Segar,0.9381
2025-04-17 01:36:51,Tomat Masih Segar,0.8676
2025-04-17 01:36:51,Tomat Masih Segar,0.8846
2025-04-17 01:36:51,Tomat Masih Segar,0.9023
2025-04-17 01:36:52,Tomat Masih Segar,0.9334
2025-04-17 01:36:52,Tomat Masih Segar,0.9277
2025-04-17 01:36:52,Tomat Masih Segar,0.8874
2025-04-17 01:36:53,Tomat Masih Segar,0.9192
2025-04-17 01:36:53,Tomat Masih Segar,0.9437
2025-04-17 01:36:53,Tomat Masih Segar,0.9403
2025-04-17 01:36:54,Tomat Masih Segar,0.7737
2025-04-17 01:36:54,Tomat Masih Segar,0.9219
2025-04-17 01:36:54,Tomat Sudah Membusuk,0.9949
2025-04-17 01:36:54,Tomat Masih Segar,0.9649
2025-04-17 01:36:55,Tomat Masih Segar,0.9521
2025-04-17 01:36:55,Tomat Sudah Membusuk,0.9954
2025-04-17 01:36:55,Tomat Sudah Membusuk,0.9758
2025-04-17 01:36:56,Tomat Masih Segar,0.9625
2025-04-17 01:36:56,Tomat Masih Segar,0.9635
2025-04-17 01:36:56,Tomat Masih Segar,0.9700
2025-04-17 01:36:57,Tomat Masih Segar,0.9525
2025-04-17 01:36:57,Tomat Sudah Membusuk,0.9734
2025-04-17 01:36:57,Tomat Masih Segar,0.9563
2025-04-17 01:36:57,Tomat Masih Segar,0.9548
2025-04-17 01:36:58,Tomat Masih Segar,0.9640
2025-04-17 01:36:58,Tomat Masih Segar,0.9461
2025-04-17 01:36:58,Tomat Masih Segar,0.8281
2025-04-17 01:36:59,Tomat Sudah Membusuk,0.9830
2025-04-17 01:36:59,Tomat Sudah Membusuk,0.9896
2025-04-17 01:36:59,Tomat Sudah Membusuk,0.9876
2025-04-17 01:37:00,Tomat Sudah Membusuk,0.9870
2025-04-17 01:37:00,Tomat Masih Segar,0.9697
2025-04-17 01:37:00,Tomat Sudah Membusuk,0.9778
2025-04-17 01:37:00,Tomat Sudah Membusuk,0.9838
2025-04-17 01:37:01,Tomat Masih Segar,0.9640
2025-04-17 01:37:01,Tomat Masih Segar,0.9501
2025-04-17 01:37:01,Tomat Sudah Membusuk,0.9783
2025-04-17 01:37:02,Tomat Masih Segar,0.9338
2025-04-17 01:37:02,Tomat Masih Segar,0.8959
2025-04-17 01:37:02,Tomat Masih Segar,0.9501
2025-04-17 01:37:03,Tomat Masih Segar,0.8197
2025-04-17 01:37:03,Tomat Sudah Membusuk,0.9757
2025-04-17 01:37:03,Tomat Masih Segar,0.9591
2025-04-17 01:37:03,Tomat Masih Segar,0.9334
2025-04-17 01:37:04,Tomat Sudah Membusuk,0.9750
2025-04-17 01:37:04,Tomat Sudah Membusuk,0.9876
2025-04-17 01:37:04,Tomat Sudah Membusuk,0.9905
2025-04-17 01:37:05,Tomat Sudah Membusuk,0.9903
2025-04-17 01:37:05,Tomat Masih Segar,0.9459
2025-04-17 01:37:05,Tomat Masih Segar,0.9659
2025-04-17 01:37:06,Tomat Masih Segar,0.9502
2025-04-17 01:37:06,Tomat Masih Segar,0.8648
2025-04-17 01:37:06,Tomat Sudah Membusuk,0.9843
2025-04-17 01:37:06,Tomat Masih Segar,0.9560
2025-04-17 01:37:07,Tomat Masih Segar,0.9688
2025-04-17 01:37:07,Tomat Sudah Membusuk,0.9763
2025-04-17 01:37:07,Tomat Sudah Membusuk,0.9879
2025-04-17 01:37:08,Tomat Masih Segar,0.9366
2025-04-17 01:37:08,Tomat Masih Segar,0.9435
2025-04-17 01:37:08,Tomat Masih Segar,0.9412
2025-04-17 01:37:09,Tomat Masih Segar,0.9161
2025-04-17 01:37:09,Tomat Masih Segar,0.9066
2025-04-17 01:37:09,Tomat Masih Segar,0.8778
2025-04-17 01:37:10,Tomat Masih Segar,0.9513
2025-04-17 01:37:10,Tomat Masih Segar,0.9591
2025-04-17 01:37:10,Tomat Sudah Membusuk,0.9737
2025-04-17 01:37:11,Tomat Sudah Membusuk,0.9809
2025-04-17 01:37:11,Tomat Masih Segar,0.9612
2025-04-17 01:37:11,Tomat Masih Segar,0.9487
2025-04-17 01:37:11,Tomat Sudah Membusuk,0.9741
2025-04-17 01:37:12,Tomat Masih Segar,0.9432
2025-04-17 01:37:12,Tomat Masih Segar,0.9301
2025-04-17 01:37:12,Tomat Masih Segar,0.9458
2025-04-17 01:37:13,Tomat Masih Segar,0.9527
2025-04-17 01:37:13,Tomat Masih Segar,0.9637
2025-04-17 01:37:13,Tomat Masih Segar,0.9415
2025-04-17 01:37:14,Tomat Masih Segar,0.8382
2025-04-17 01:37:14,Tomat Masih Segar,0.9351
2025-04-17 01:37:14,Tomat Masih Segar,0.9485
2025-04-17 01:37:14,Tomat Masih Segar,0.8900
2025-04-17 01:37:15,Tomat Masih Segar,0.8778
2025-04-17 01:37:15,Tomat Sudah Membusuk,0.9814
2025-04-17 01:37:15,Tomat Masih Segar,0.9687
2025-04-17 01:37:16,Tomat Masih Segar,0.9647
2025-04-17 01:37:16,Tomat Masih Segar,0.8923
2025-04-17 01:37:17,Tomat Masih Segar,0.9020
2025-04-17 01:37:17,Tomat Masih Segar,0.9319
2025-04-17 01:37:17,Tomat Masih Segar,0.9452
2025-04-17 01:37:18,Tomat Masih Segar,0.9289
2025-04-17 01:37:18,Tomat Masih Segar,0.9148
2025-04-17 01:37:18,Tomat Masih Segar,0.9533
2025-04-17 01:37:18,Tomat Masih Segar,0.9506
2025-04-17 01:37:19,Tomat Masih Segar,0.9142
2025-04-17 01:37:19,Tomat Masih Segar,0.9038
2025-04-17 01:37:19,Tomat Masih Segar,0.9576
2025-04-17 01:37:20,Tomat Masih Segar,0.9571
2025-04-17 01:37:20,Tomat Sudah Membusuk,0.9833
2025-04-17 01:37:20,Tomat Masih Segar,0.9201
2025-04-17 01:37:21,Tomat Masih Segar,0.9456
2025-04-17 01:37:21,Tomat Sudah Membusuk,0.9738
2025-04-17 01:37:21,Tomat Masih Segar,0.9212
2025-04-17 01:37:22,Tomat Masih Segar,0.9589
2025-04-17 01:37:22,Tomat Sudah Membusuk,0.9797
2025-04-17 01:37:22,Tomat Masih Segar,0.5907
2025-04-17 01:37:23,Tomat Masih Segar,0.9567
2025-04-17 01:37:23,Tomat Masih Segar,0.9362
2025-04-17 01:37:23,Tomat Masih Segar,0.9379
2025-04-17 01:37:24,Tomat Masih Segar,0.9692
2025-04-17 01:37:24,Tomat Masih Segar,0.9525
2025-04-17 01:37:24,Tomat Masih Segar,0.9668
2025-04-17 01:37:24,Tomat Sudah Membusuk,0.9859
2025-04-17 01:37:25,Tomat Masih Segar,0.9697
2025-04-17 01:37:25,Tomat Masih Segar,0.9667
2025-04-17 01:37:25,Tomat Masih Segar,0.9400
2025-04-17 01:37:26,Tomat Masih Segar,0.8985
2025-04-17 01:37:26,Tomat Masih Segar,0.9124
2025-04-17 01:37:26,Tomat Masih Segar,0.9128
2025-04-17 01:37:27,Tomat Masih Segar,0.9241
2025-04-17 01:37:27,Tomat Masih Segar,0.9258
2025-04-17 01:37:27,Tomat Masih Segar,0.8648
2025-04-17 01:37:27,Tomat Masih Segar,0.8323
2025-04-17 01:37:28,Tomat Masih Segar,0.9431
2025-04-17 01:37:28,Tomat Masih Segar,0.9524
2025-04-17 01:37:29,Tomat Masih Segar,0.8903
2025-04-17 01:37:29,Tomat Masih Segar,0.9387
2025-04-17 01:37:29,Tomat Masih Segar,0.9467
2025-04-17 01:37:29,Tomat Masih Segar,0.9368
2025-04-17 01:37:30,Tomat Masih Segar,0.9143
2025-04-17 01:37:30,Tomat Masih Segar,0.9087
2025-04-17 01:37:30,Tomat Masih Segar,0.9237
2025-04-17 01:37:31,Tomat Masih Segar,0.9250
2025-04-17 01:37:31,Tomat Masih Segar,0.9127
2025-04-17 01:37:31,Tomat Masih Segar,0.8659
2025-04-17 01:37:31,Tomat Masih Segar,0.9339
2025-04-17 01:37:32,Tomat Masih Segar,0.9143
2025-04-17 01:37:32,Tomat Masih Segar,0.8793
2025-04-17 01:37:32,Tomat Masih Segar,0.9297
2025-04-17 01:37:33,Tomat Masih Segar,0.8890
2025-04-17 01:37:33,Tomat Masih Segar,0.8730
2025-04-17 01:37:33,Tomat Masih Segar,0.9442
2025-04-17 01:37:33,Tomat Masih Segar,0.8937
2025-04-17 01:37:34,Tomat Masih Segar,0.8952
2025-04-17 01:37:34,Tomat Masih Segar,0.9269
2025-04-17 01:37:34,Tomat Masih Segar,0.9697
2025-04-17 01:37:35,Tomat Masih Segar,0.9627
2025-04-17 01:37:35,Tomat Masih Segar,0.9365
2025-04-17 01:37:35,Tomat Masih Segar,0.9425
2025-04-17 01:37:35,Tomat Masih Segar,0.9601
2025-04-17 01:37:36,Tomat Masih Segar,0.9607
2025-04-17 01:37:36,Tomat Masih Segar,0.9532
2025-04-17 01:37:36,Tomat Sudah Membusuk,0.9720
2025-04-17 01:37:37,Tomat Masih Segar,0.9630
2025-04-17 01:37:37,Tomat Masih Segar,0.9460
2025-04-17 01:37:37,Tomat Masih Segar,0.9692
2025-04-17 01:37:37,Tomat Masih Segar,0.9393
2025-04-17 01:37:38,Tomat Masih Segar,0.9604
2025-04-17 01:37:38,Tomat Masih Segar,0.9540
2025-04-17 01:37:38,Tomat Sudah Membusuk,0.9730
2025-04-17 01:37:39,Tomat Masih Segar,0.9565
2025-04-17 01:37:39,Tomat Masih Segar,0.9446
2025-04-17 01:37:40,Tomat Masih Segar,0.9121
2025-04-17 01:37:40,Tomat Masih Segar,0.9611
2025-04-17 01:37:40,Tomat Sudah Membusuk,0.9767
2025-04-17 01:37:41,Tomat Sudah Membusuk,0.9735
2025-04-17 01:37:41,Tomat Masih Segar,0.9529
2025-04-17 01:37:41,Tomat Masih Segar,0.9591
2025-04-17 01:37:41,Tomat Masih Segar,0.9572
2025-04-17 01:37:42,Tomat Masih Segar,0.9344
2025-04-17 01:37:42,Tomat Masih Segar,0.9429
2025-04-17 01:37:42,Tomat Masih Segar,0.9443
2025-04-17 01:37:42,Tomat Masih Segar,0.9436
2025-04-17 01:37:43,Tomat Masih Segar,0.9691
2025-04-17 01:37:43,Tomat Masih Segar,0.9572
2025-04-17 01:37:43,Tomat Masih Segar,0.9538
2025-04-17 01:37:44,Tomat Masih Segar,0.9614
2025-04-17 01:37:44,Tomat Masih Segar,0.9432
2025-04-17 01:37:44,Tomat Masih Segar,0.9549
2025-04-17 01:37:44,Tomat Masih Segar,0.8935
2025-04-17 01:37:45,Tomat Masih Segar,0.9185
2025-04-17 01:37:45,Tomat Masih Segar,0.9557
2025-04-17 01:37:45,Tomat Masih Segar,0.9627
2025-04-17 01:37:46,Tomat Masih Segar,0.9562
2025-04-17 01:37:46,Tomat Masih Segar,0.9389
2025-04-17 01:37:46,Tomat Masih Segar,0.9185
2025-04-17 01:37:47,Tomat Masih Segar,0.8907
2025-04-17 01:37:47,Tomat Masih Segar,0.9410
2025-04-17 01:37:47,Tomat Masih Segar,0.9664
2025-04-17 01:37:48,Tomat Masih Segar,0.9630
2025-04-17 01:37:48,Tomat Sudah Membusuk,0.9746
2025-04-17 01:37:48,Tomat Masih Segar,0.9643
2025-04-17 01:37:48,Tomat Sudah Membusuk,0.9799
2025-04-17 01:37:49,Tomat Sudah Membusuk,0.9790
2025-04-17 01:37:49,Tomat Masih Segar,0.9640
2025-04-17 01:37:49,Tomat Masih Segar,0.9086
2025-04-17 01:37:50,Tomat Masih Segar,0.9192
2025-04-17 01:37:50,Tomat Masih Segar,0.9167
2025-04-17 01:37:50,Tomat Masih Segar,0.9212
2025-04-17 01:37:51,Tomat Masih Segar,0.9627
2025-04-17 01:37:51,Tomat Masih Segar,0.9448
2025-04-17 01:37:51,Tomat Masih Segar,0.9303
2025-04-17 01:37:52,Tomat Masih Segar,0.9474
2025-04-17 01:37:52,Tomat Masih Segar,0.9269
2025-04-17 01:37:52,Tomat Masih Segar,0.9660
2025-04-17 01:37:52,Tomat Masih Segar,0.9457
2025-04-17 01:37:53,Tomat Masih Segar,0.9661
2025-04-17 01:37:53,Tomat Masih Segar,0.9484
2025-04-17 01:37:53,Tomat Masih Segar,0.9421
2025-04-17 01:37:54,Tomat Masih Segar,0.9295
2025-04-17 01:37:54,Tomat Masih Segar,0.9531
2025-04-17 01:37:54,Tomat Masih Segar,0.9600
2025-04-17 01:37:54,Tomat Masih Segar,0.9401
2025-04-17 01:37:55,Tomat Masih Segar,0.9676
2025-04-17 01:37:55,Tomat Masih Segar,0.9627
2025-04-17 01:37:55,Tomat Masih Segar,0.9341
2025-04-17 01:37:56,Tomat Masih Segar,0.9524
2025-04-17 01:37:56,Tomat Masih Segar,0.9606
2025-04-17 01:37:56,Tomat Masih Segar,0.9454
2025-04-17 01:37:57,Tomat Masih Segar,0.9520
2025-04-17 01:37:57,Tomat Sudah Membusuk,0.9793
2025-04-17 01:37:57,Tomat Sudah Membusuk,0.9701
2025-04-17 01:37:58,Tomat Masih Segar,0.9649
2025-04-17 01:37:58,Tomat Masih Segar,0.9671
2025-04-17 01:37:58,Tomat Sudah Membusuk,0.9772
2025-04-17 01:37:59,Tomat Masih Segar,0.9444
2025-04-17 01:37:59,Tomat Masih Segar,0.9251
2025-04-17 01:37:59,Tomat Masih Segar,0.9457
2025-04-17 01:37:59,Tomat Masih Segar,0.9389
2025-04-17 01:38:00,Tomat Masih Segar,0.9682
2025-04-17 01:38:00,Tomat Masih Segar,0.9513
2025-04-17 01:38:00,Tomat Masih Segar,0.9535
2025-04-17 01:38:01,Tomat Masih Segar,0.9532
2025-04-17 01:38:01,Tomat Masih Segar,0.9335
2025-04-17 01:38:01,Tomat Masih Segar,0.9581
2025-04-17 01:38:01,Tomat Masih Segar,0.9379
2025-04-17 01:38:02,Tomat Masih Segar,0.9603
2025-04-17 01:38:02,Tomat Masih Segar,0.9455
2025-04-17 01:38:02,Tomat Masih Segar,0.9292
2025-04-17 01:38:03,Tomat Masih Segar,0.9443
2025-04-17 01:38:03,Tomat Masih Segar,0.9431
2025-04-17 01:38:03,Tomat Masih Segar,0.9544
2025-04-17 01:38:04,Tomat Masih Segar,0.9483
2025-04-17 01:38:04,Tomat Masih Segar,0.9523
2025-04-17 01:38:04,Tomat Masih Segar,0.9671
2025-04-17 01:38:05,Tomat Masih Segar,0.9335
2025-04-17 01:38:05,Tomat Masih Segar,0.9428
2025-04-17 01:38:05,Tomat Masih Segar,0.9325
2025-04-17 01:38:05,Tomat Masih Segar,0.9560
2025-04-17 01:38:06,Tomat Masih Segar,0.9283
2025-04-17 01:38:06,Tomat Masih Segar,0.9305
2025-04-17 01:38:06,Tomat Masih Segar,0.9617
2025-04-17 01:38:07,Tomat Masih Segar,0.9441
2025-04-17 01:38:07,Tomat Masih Segar,0.9074
2025-04-17 01:38:07,Tomat Masih Segar,0.9504
2025-04-17 01:38:07,Tomat Masih Segar,0.9162
2025-04-17 01:38:08,Tomat Masih Segar,0.9137
2025-04-17 01:38:08,Tomat Masih Segar,0.9269
2025-04-17 01:38:08,Tomat Masih Segar,0.8882
2025-04-17 01:38:09,Tomat Masih Segar,0.9511
2025-04-17 01:38:09,Tomat Masih Segar,0.9400
2025-04-17 01:38:09,Tomat Masih Segar,0.9085
2025-04-17 01:38:10,Tomat Masih Segar,0.9162
2025-04-17 01:38:10,Tomat Masih Segar,0.9207
2025-04-17 01:38:10,Tomat Masih Segar,0.9125
2025-04-17 01:38:10,Tomat Masih Segar,0.9368
2025-04-17 01:38:11,Tomat Masih Segar,0.8893
2025-04-17 01:38:11,Tomat Masih Segar,0.9420
2025-04-17 01:38:11,Tomat Masih Segar,0.9364
2025-04-17 01:38:12,Tomat Masih Segar,0.9305
2025-04-17 01:38:12,Tomat Masih Segar,0.9467
2025-04-17 01:38:12,Tomat Masih Segar,0.9474
2025-04-17 01:38:12,Tomat Masih Segar,0.9396
2025-04-17 01:38:13,Tomat Masih Segar,0.9310
2025-04-17 01:38:13,Tomat Masih Segar,0.9394
2025-04-17 01:38:13,Tomat Masih Segar,0.9209
2025-04-17 01:38:14,Tomat Masih Segar,0.8981
2025-04-17 01:38:14,Tomat Masih Segar,0.9158
2025-04-17 01:38:14,Tomat Masih Segar,0.9212
2025-04-17 01:38:15,Tomat Masih Segar,0.8907
2025-04-17 01:38:15,Tomat Masih Segar,0.9055
2025-04-17 01:38:15,Tomat Masih Segar,0.9336
2025-04-17 01:38:15,Tomat Masih Segar,0.9311
2025-04-17 01:38:16,Tomat Masih Segar,0.9345
2025-04-17 01:38:16,Tomat Masih Segar,0.9255
2025-04-17 01:38:16,Tomat Masih Segar,0.9080
2025-04-17 01:38:16,Tomat Masih Segar,0.9296
2025-04-17 01:38:17,Tomat Masih Segar,0.9254
2025-04-17 01:38:17,Tomat Masih Segar,0.9455
2025-04-17 01:38:18,Tomat Masih Segar,0.9411
2025-04-17 01:38:18,Tomat Masih Segar,0.9318
2025-04-17 01:38:18,Tomat Masih Segar,0.9089
2025-04-17 01:38:18,Tomat Masih Segar,0.8671
2025-04-17 01:38:19,Tomat Masih Segar,0.8372
2025-04-17 01:38:19,Tomat Masih Segar,0.9397
2025-04-17 01:38:19,Tomat Masih Segar,0.9374
2025-04-17 01:38:19,Tomat Masih Segar,0.9330
2025-04-17 01:38:20,Tomat Masih Segar,0.9503
2025-04-17 01:38:20,Tomat Masih Segar,0.9255
2025-04-17 01:38:20,Tomat Masih Segar,0.9080
2025-04-17 01:38:21,Tomat Masih Segar,0.9285
2025-04-17 01:38:21,Tomat Masih Segar,0.9144
2025-04-17 01:38:21,Tomat Masih Segar,0.9021
2025-04-17 01:38:21,Tomat Masih Segar,0.9262
2025-04-17 01:38:22,Tomat Masih Segar,0.9093
2025-04-17 01:38:22,Tomat Masih Segar,0.9263
2025-04-17 01:38:22,Tomat Masih Segar,0.8335
2025-04-17 01:38:23,Tomat Masih Segar,0.7999
2025-04-17 01:38:23,Tomat Masih Segar,0.9018
2025-04-17 01:38:23,Tomat Masih Segar,0.9323
2025-04-17 01:38:23,Tomat Masih Segar,0.9128
2025-04-17 01:38:24,Tomat Masih Segar,0.9237
2025-04-17 01:38:24,Tomat Masih Segar,0.9137
2025-04-17 01:38:25,Tomat Masih Segar,0.9497
2025-04-17 01:38:25,Tomat Masih Segar,0.9563
2025-04-17 01:38:25,Tomat Masih Segar,0.9424
2025-04-17 01:38:25,Tomat Masih Segar,0.9545
2025-04-17 01:38:26,Tomat Masih Segar,0.9551
2025-04-17 01:38:26,Tomat Masih Segar,0.9410
2025-04-17 01:38:26,Tomat Masih Segar,0.9581
2025-04-17 01:38:27,Tomat Masih Segar,0.9224
2025-04-17 01:38:27,Tomat Masih Segar,0.9308
2025-04-17 01:38:27,Tomat Masih Segar,0.9285
2025-04-17 01:38:27,Tomat Masih Segar,0.9412
2025-04-17 01:38:28,Tomat Masih Segar,0.9519
2025-04-17 01:38:28,Tomat Masih Segar,0.9557
2025-04-17 01:38:28,Tomat Masih Segar,0.9574
2025-04-17 01:38:29,Tomat Sudah Membusuk,0.9735
2025-04-17 01:38:29,Tomat Masih Segar,0.9268
2025-04-17 01:38:29,Tomat Masih Segar,0.9242
2025-04-17 01:38:30,Tomat Masih Segar,0.8928
2025-04-17 01:38:30,Tomat Masih Segar,0.9179
2025-04-17 01:38:30,Tomat Masih Segar,0.9405
2025-04-17 01:38:31,Tomat Masih Segar,0.8972
2025-04-17 01:38:31,Tomat Masih Segar,0.9315
2025-04-17 01:38:31,Tomat Masih Segar,0.9386
2025-04-17 01:38:32,Tomat Masih Segar,0.9376
2025-04-17 01:38:32,Tomat Masih Segar,0.9547
2025-04-17 01:38:32,Tomat Masih Segar,0.9523
2025-04-17 01:38:33,Tomat Masih Segar,0.8940
2025-04-17 01:38:33,Tomat Masih Segar,0.9646
2025-04-17 01:38:33,Tomat Masih Segar,0.9025
2025-04-17 01:38:33,Tomat Masih Segar,0.9334
2025-04-17 01:38:34,Tomat Masih Segar,0.9239
2025-04-17 01:38:34,Tomat Masih Segar,0.8900
2025-04-17 01:38:34,Tomat Masih Segar,0.8633
2025-04-17 01:38:35,Tomat Masih Segar,0.9418
2025-04-17 01:38:35,Tomat Masih Segar,0.9688
2025-04-17 01:38:35,Tomat Masih Segar,0.8947
2025-04-17 01:38:35,Tomat Masih Segar,0.8157
2025-04-17 01:38:36,Tomat Masih Segar,0.9320
2025-04-17 01:38:36,Tomat Masih Segar,0.9576
2025-04-17 01:38:36,Tomat Sudah Membusuk,0.9770
2025-04-17 01:38:37,Tomat Masih Segar,0.9441
2025-04-17 01:38:37,Tomat Sudah Membusuk,0.9758
2025-04-17 01:38:37,Tomat Masih Segar,0.9548
2025-04-17 01:38:37,Tomat Sudah Membusuk,0.9707
2025-04-17 01:38:38,Tomat Masih Segar,0.9671
2025-04-17 01:38:38,Tomat Masih Segar,0.9249
2025-04-17 01:38:38,Tomat Masih Segar,0.9469
2025-04-17 01:38:39,Tomat Sudah Membusuk,0.9706
2025-04-17 01:38:39,Tomat Masih Segar,0.9448
2025-04-17 01:38:39,Tomat Masih Segar,0.9604
2025-04-17 01:38:39,Tomat Masih Segar,0.9565
2025-04-17 01:38:40,Tomat Masih Segar,0.9334
2025-04-17 01:38:40,Tomat Masih Segar,0.9499
2025-04-17 01:38:41,Tomat Sudah Membusuk,0.9798
2025-04-17 01:38:41,Tomat Sudah Membusuk,0.9838
2025-04-17 01:38:41,Tomat Masih Segar,0.9551
2025-04-17 01:38:42,Tomat Masih Segar,0.9602
2025-04-17 01:38:42,Tomat Sudah Membusuk,0.9730
2025-04-17 01:38:42,Tomat Masih Segar,0.9600
2025-04-17 01:38:43,Tomat Sudah Membusuk,0.9701
2025-04-17 01:38:43,Tomat Masih Segar,0.9518
2025-04-17 01:38:43,Tomat Masih Segar,0.9208
2025-04-17 01:38:44,Tomat Sudah Membusuk,0.9795
2025-04-17 01:38:44,Tomat Sudah Membusuk,0.9701
2025-04-17 01:38:44,Tomat Sudah Membusuk,0.9811
2025-04-17 01:38:45,Tomat Masih Segar,0.9679
2025-04-17 01:39:07,Tomat Masih Segar,0.7241
2025-04-17 01:39:08,Tomat Masih Segar,0.8909
2025-04-17 01:39:08,Tomat Masih Segar,0.9061
2025-04-17 01:39:08,Tomat Masih Segar,0.8675
2025-04-17 01:39:09,Tomat Masih Segar,0.9400
2025-04-17 01:39:09,Tomat Masih Segar,0.9563
2025-04-17 01:39:09,Tomat Masih Segar,0.9528
2025-04-17 01:39:10,Tomat Masih Segar,0.9261
2025-04-17 01:39:10,Tomat Masih Segar,0.8891
2025-04-17 01:39:10,Tomat Masih Segar,0.7023
2025-04-17 01:39:10,Tomat Sudah Membusuk,0.9901
2025-04-17 01:39:11,Tomat Sudah Membusuk,0.9894
2025-04-17 01:39:11,Tomat Masih Segar,0.9340
2025-04-17 01:39:12,Tomat Masih Segar,0.8831
2025-04-17 01:39:12,Tomat Masih Segar,0.7329
2025-04-17 01:39:12,Tomat Sudah Membusuk,0.9876
2025-04-17 01:39:13,Tomat Masih Segar,0.8828
2025-04-17 01:39:13,Tomat Sudah Membusuk,0.9866
2025-04-17 01:39:13,Tomat Masih Segar,0.9674
2025-04-17 01:39:14,Tomat Sudah Membusuk,0.9701
2025-04-17 01:39:15,Tomat Masih Segar,0.7401
2025-04-17 01:39:15,Tomat Masih Segar,0.5841
2025-04-17 01:39:15,Tomat Masih Segar,0.8568
2025-04-17 01:39:16,Tomat Sudah Membusuk,0.9920
2025-04-17 01:39:16,Tomat Masih Segar,0.9306
2025-04-17 01:39:16,Tomat Masih Segar,0.8703
2025-04-17 01:39:17,Tomat Sudah Membusuk,0.9700
2025-04-17 01:39:18,Tomat Masih Segar,0.9630
2025-04-17 01:39:19,Tomat Masih Segar,0.9188
2025-04-17 01:39:20,Tomat Masih Segar,0.9514
2025-04-17 01:39:20,Tomat Masih Segar,0.9364
2025-04-17 01:39:21,Tomat Masih Segar,0.9436
2025-04-17 01:39:21,Tomat Sudah Membusuk,0.9704
2025-04-17 01:39:21,Tomat Masih Segar,0.9560
2025-04-17 01:39:22,Tomat Masih Segar,0.9454
2025-04-17 01:39:22,Tomat Masih Segar,0.9585
2025-04-17 01:39:22,Tomat Masih Segar,0.9410
2025-04-17 01:39:23,Tomat Masih Segar,0.9437
2025-04-17 01:39:23,Tomat Sudah Membusuk,0.9832
2025-04-17 01:39:23,Tomat Sudah Membusuk,0.9738
2025-04-17 01:39:24,Tomat Sudah Membusuk,0.9712
2025-04-17 01:39:24,Tomat Masih Segar,0.9690
2025-04-17 01:39:24,Tomat Masih Segar,0.9508
2025-04-17 01:39:25,Tomat Masih Segar,0.9639
2025-04-17 01:39:25,Tomat Masih Segar,0.9044
2025-04-17 01:39:25,Tomat Masih Segar,0.9689
2025-04-17 01:39:26,Tomat Masih Segar,0.9105
2025-04-17 01:39:26,Tomat Masih Segar,0.9606
2025-04-17 01:39:26,Tomat Sudah Membusuk,0.9719
2025-04-17 01:39:27,Tomat Sudah Membusuk,0.9716
2025-04-17 01:39:27,Tomat Masih Segar,0.9578
2025-04-17 01:39:27,Tomat Masih Segar,0.9638
